include	namespace	category	chapter	source	states	tag	x	y	z
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.ScrapD	24516	-6326	-2223
Y	World	scrap		census		World.Desert_ExcavationSite.ScrapF	14994	-2467	-1391
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.ScrapI	29162	6240	-1956
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.ScrapJ	28601	10168	-1938
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_113	13129	1439	-1711
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_115	20812	-2446	-581
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_122	28155	1220	-576
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_126	15391	-10333	-484
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_144	17724	10157	-1765
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_151	14439	-9996	-1861
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_159	10973	3142	-2024
Y	World	scrap		census		World.Desert_ExcavationSite.Scrap_17	16715	-5969	-745
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_171	25343	-2432	-2045
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_172	21668	-4386	-589
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_173	13841	-2071	-1876
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_199	28040	1268	-553
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_23	21218	-2242	-1455
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_25	21082	-3986	-558
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_34	9000	2529	-2101
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_41	15142	-10254	-445
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_46	30585	261	-255
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_47	10868	3152	-2068
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_48	17412	-9906	-451
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_80	18873	1758	-1978
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_82	28649	-4113	-425
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_84	20938	-2454	-655
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_94	14559	-2148	-1705
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_ExcavationSite.Scrap_96	21361	-18091	2656
	World			census		World.Desert_ExcavationSite.SignsHint_01	17058	13219	-2369
	World			census		World.Desert_ExcavationSite.SignsHint_02	31536	-9643	-1599
	World			census		World.Desert_ExcavationSite.SignsHint_03	7658	-2827	-1953
Y	World	vanjump	30	both	VanJump_Triggered	World.Desert_ExcavationSite.VanJump1	19637	5186	-1675
N	World	ambient		census		World.Desert_ExcavationSite.WorldDialogueDrill	13146	1149	-1754
N	World	ambient		census		World.Desert_ExcavationSite.WorldDialogue_01	21504	-2082	-478
N	World	ambient		census		World.Desert_ExcavationSite.WorldDialogue_02	9436	3209	-2091
	World			census		World.Desert_Heliport.BatteryE	51924	33552	1978
	World			census		World.Desert_Heliport.BatteryF	51917	33751	1978
	World			census		World.Desert_Heliport.BatteryG	51760	33541	1978
	World			census		World.Desert_Heliport.BatteryH	51743	33744	1978
	World			census		World.Desert_Heliport.BatteryInRefuge	54068	35864	651
	World			census		World.Desert_Heliport.BatteryJ	51561	33722	1978
	World			census		World.Desert_Heliport.BatteryK	51574	33522	1978
	World			census		World.Desert_Heliport.BatteryOutRefuge	53439	34354	570
	World			census		World.Desert_Heliport.ConnectPylonsCheat02	55764	33199	-4306
	World	door/gate		census		World.Desert_Heliport.DoorVehicleRefuge	53782	35013	655
	World			census		World.Desert_Heliport.EntranceTPLookIn	51990	37797	383
	World			census		World.Desert_Heliport.EntranceTPLookOut	51813	37854	319
	World	jammer	30	both	GrappableDoor_Broken	World.Desert_Heliport.GrappleJammerDoor	50688	36856	278
	World			census		World.Desert_Heliport.InterludeLamarr	62640	29310	420
	World			census		World.Desert_Heliport.InterludeLamarrOnlySauge	62620	29300	420
Y	World	jammer	30	both	Jammer_Broken	World.Desert_Heliport.Jammer	49799	35279	935
	World			census		World.Desert_Heliport.LoadArea	62698	27967	368
	World		30	both	LocationNotifier_Discovered	World.Desert_Heliport.LocationNotifier	55186	33983	984
	World		30	both	LocationNotifier_Discovered	World.Desert_Heliport.LocationNotifierConteneur	68871	52444	-15
	World		50	both	LocationNotifier_Discovered	World.Desert_Heliport.LocationNotifierSouterrain	81511	29824	-28836
	World			census		World.Desert_Heliport.MainPlaceTP	52206	34231	1984
	World		30	both	MenacingNote_Collected	World.Desert_Heliport.MenacingNote	50851	36279	1079
	World	door/gate		census		World.Desert_Heliport.MetaDoorRuinA	78956	27436	-27131
	World	door/gate	90	both	GrappableDoor_Broken	World.Desert_Heliport.PodGrappableDoor	65812	55310	1102
	World	jammer		census		World.Desert_Heliport.RadioJammerTP	56038	36365	1979
	World		50	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Desert_Heliport.RefugeHackPlate	53245	34980	627
	World		50	both	Energy_Activated|Energy_Deactivated	World.Desert_Heliport.RefugePlateInside	54524	35166	552
	World	energy		census		World.Desert_Heliport.RefugeRelay	58424	36148	6182
	World	energy		census		World.Desert_Heliport.RelayBatteryA	58538	35884	6178
	World	door/gate	50	both	Energy_Activated	World.Desert_Heliport.RelayLeverA	58428	36049	6178
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.RobotCamp_Scrap	57617	36964	4070
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap1	54417	33641	424
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap2	50359	33659	2131
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapAL	63574	33952	1574
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapAT	74457	31911	-27867
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapB	76104	32045	-27671
Y	World	scrap		census		World.Desert_Heliport.ScrapD	57466	37396	3982
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapEO	63899	33398	1887
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapG	67562	42852	81
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapGH	53175	40673	1587
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapH	68558	55825	532
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapJ	58156	38374	1982
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapL	57522	36447	733
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapN	75294	28980	-27762
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapP	77467	29017	-27705
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapR	76001	32068	-27800
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapS	58254	37100	4097
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapW	78973	31913	-28554
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapX	66042	29682	1918
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.ScrapY	78260	29689	-27220
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_01	54308	33359	396
Y	World	scrap		census		World.Desert_Heliport.Scrap_03	57161	37205	688
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_04	58320	38545	1981
Y	World	scrap		census		World.Desert_Heliport.Scrap_110	90500	-34600	2500
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_121	67332	56380	493
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_127	66823	46601	118
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_156	51081	35623	938
Y	World	scrap		census		World.Desert_Heliport.Scrap_159	70000	48200	0
Y	World	scrap		census		World.Desert_Heliport.Scrap_160	72767	-15763	4953
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_169	58459	35061	2628
Y	World	scrap	90	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_174	65571	55616	484
Y	World	scrap		census		World.Desert_Heliport.Scrap_182	72092	48461	-30
Y	World	scrap		census		World.Desert_Heliport.Scrap_24	70992	49407	19
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_27	51015	35707	1066
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_43	57183	36934	6200
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_Heliport.Scrap_47	49950	35750	950
Y	World	scrap		census		World.Desert_Heliport.Scrap_81	100540	-31372	6937
	World			census		World.Desert_Heliport.Shore_LoadArea	66449	62030	282
	World			census		World.Desert_Heliport.SignsHint_02	63421	41341	130
	World		70	both	Energy_Activated	World.Desert_Heliport.SolarPanelA	52402	35180	1978
	World		70	both	Energy_Activated	World.Desert_Heliport.SolarPanelB	50863	34420	2078
	World		50	both	Energy_Activated	World.Desert_Heliport.SolarPanelC	53288	32875	1964
	World		50	both	Energy_Activated	World.Desert_Heliport.SolarPanelD	52343	32794	1978
	World		50	both	Energy_Activated	World.Desert_Heliport.SolarPanelE	51549	32705	1978
	World	door/gate	70	both	Energy_Activated|Energy_Deactivated	World.Desert_Heliport.TPDoorUndergroundPlate	71661	30500	-28579
	World	door/gate		census		World.Desert_Heliport.TPDoorUndergroundPlateBattery	71213	30928	-28579
	World	door/gate		census		World.Desert_Heliport.TP_Door_Robots	58152	34723	794
	World	door/gate		census		World.Desert_Heliport.TP_Door_Underground	71167	30468	-28579
	World			census		World.Desert_Heliport.ToasterBox	51053	34184	1978
	World	door/gate	50	both	Energy_Activated	World.Desert_Heliport.TowerBridgeButton	57507	35829	4770
	World	door/gate		census		World.Desert_Heliport.TowerBridgeButtonBattery	57622	36408	4770
	World	door/gate	50	both	Energy_Activated	World.Desert_Heliport.TowerDoorButton	58674	37234	3164
	World	door/gate		census		World.Desert_Heliport.TowerDoorButtonBattery	58589	37148	3164
	World	door/gate		census		World.Desert_Heliport.TowerDoorPlateBattery	57369	37504	3978
	World			census		World.Desert_Heliport.UndergroundBattery	78357	29152	-27223
	World	door/gate	50	both	Energy_Activated|Energy_Deactivated	World.Desert_Heliport.UndergroundLever	78345	29280	-27223
	World	energy		census		World.Desert_Heliport.UndergroundRelay	87720	28234	-27791
	World	door/gate		census		World.Desert_Heliport.UndergroundTrapezeDoor	78844	29054	-27220
N	World	ambient		census		World.Desert_Heliport.WorldDialogueStormView	57392	39425	4016
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_01	65006	55320	658
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_16	57794	38408	2093
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_31	57854	36314	6289
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_43	69820	48196	220
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_48	53635	35004	1375
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_50	78644	29663	-27092
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_55	49993	34280	2188
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_56	52433	34905	2092
N	World	ambient		census		World.Desert_Heliport.WorldDialogue_68	71389	21756	325
Y	World	sitspot	50	both	SitSpot_Discovered	World.Desert_Heliport.sitspot	58026	39548	3935
	World			census		World.Desert_NomadCurryCamp.FrontTP	34618	-14935	1906
	World			census		World.Desert_NomadCurryCamp.LoadArea	34143	-13281	1942
	World		30	both	LocationNotifier_Discovered	World.Desert_NomadCurryCamp.LocationNotifier	35741	-14668	1900
Y	World	collectible	50	both	SmallRadio_Discovered	World.Desert_NomadCurryCamp.Radio	38987	-42074	2814
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_NomadCurryCamp.Scrap1	34926	-14537	1982
N	World	ambient		census		World.Desert_NomadCurryCamp.WorldDialogueCurryCamp	35231	-14856	2024
	World	door/gate	90	both	GrappableDoor_Broken	World.Desert_NomadOasis.GrappableDoorA	-49518	-15089	712
	World			census		World.Desert_NomadOasis.LoadArea	-43475	-3660	124
	World		70	both	LocationNotifier_Discovered	World.Desert_NomadOasis.LocationNotifier	-47000	-8567	764
	World		70	both	LocationNotifier_Discovered	World.Desert_NomadOasis.LocationNotifierSouterrain	-24822	-12945	-29277
	World			census		World.Desert_NomadOasis.SrcapH	-49450	-14781	479
	World			census		World.Desert_NomadOasis.SrcapK	-49107	-8714	1566
	World			census		World.Desert_NomadOasis.SrcapL	-49013	-8757	1572
	World	door/gate	70	both	Energy_Activated|Energy_Deactivated	World.Desert_NomadOasis.TPDoorUndegroundPlate	-27353	-19280	-28984
	World	door/gate		census		World.Desert_NomadOasis.TPDoorUndergroundPlateBattery	-27647	-18852	-28940
	World	door/gate		census		World.Desert_NomadOasis.TP_Door_Oasis	-36644	-15166	1497
	World	door/gate		census		World.Desert_NomadOasis.TP_Door_Underground_Oasis	-27752	-19514	-28978
Y	World		70	both	ToasterBox_Collected|ToasterBox_Hacked	World.Desert_NomadOasis.ToasterBox	-44148	-3587	120
N	World	ambient		census		World.Desert_NomadOasis.WorldDialogue_01	-49740	-9068	616
N	World	ambient		census		World.Desert_NomadOasis.WorldDialogue_52	-43558	-5070	247
	World			census		World.Desert_NomadStand.FrontTP	44210	10990	2480
	World			census		World.Desert_NomadStand.InterludeBaie	46500	11330	2430
	World			census		World.Desert_NomadStand.InterludeBaieOnlySauge	46540	11330	2430
	World			census		World.Desert_NomadStand.InterludeOrgeat	24005	19398	-830
	World			census		World.Desert_NomadStand.InterludeOrgeatOnlySauge	46400	11290	2450
	World			census		World.Desert_NomadStand.LoadArea	45073	7814	2360
	World		30	both	LocationNotifier_Discovered	World.Desert_NomadStand.LocationNotifier	45808	9803	1926
Y	World	sitspot	30	both	SitSpot_Discovered	World.Desert_NomadStand.OutsideSitSpot	44249	9303	2480
	World			census		World.Desert_NomadStand.SignsHint_01	44863	12441	2460
	World			census		World.Desert_NomadStand.SignsHint_03	49560	18161	716
	World			census		World.Desert_NomadStand.ToasterBox	45100	10077	2641
Y	World	vanjump	90	both	VanJump_Triggered	World.Desert_NomadStand.VanJump2	46799	21349	1324
Y	World	vanjump	90	both	VanJump_Triggered	World.Desert_NomadStand.VanJump3	52842	12527	2125
	World			census		World.Desert_NomadStand.WindTurbineSmallA	45455	9203	4201
N	World	ambient		census		World.Desert_NomadStand.WorldDialogue_01	47260	8810	2536
N	World	ambient		census		World.Desert_NomadStand.WorldDialogue_32	45237	9898	4449
	World		30	both	LocationNotifier_Discovered	World.Desert_PotoGliderLevel.LocationNotifierSouterrain	48655	-12514	-24890
	World	door/gate		census		World.Desert_PotoGliderLevel.PotoGlider_TpDoor	49110	-14470	160
	World	door/gate		census		World.Desert_PotoGliderLevel.PotoGlider_TpDoor_02	47900	-14070	-26580
	World	door/gate		census		World.Desert_PotoGliderLevel.PotoGlider_TpDoor_03	47410	-9850	-26570
	World	door/gate		census		World.Desert_PotoGliderLevel.PotoGlider_TpDoor_04	43877	-8281	-1180
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_PotoGliderLevel.Scrap_16	48363	-11905	-26362
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_PotoGliderLevel.Scrap_162	48654	-12432	-26518
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_PotoGliderLevel.Scrap_47	48973	-14610	-26402
	World	door/gate	30	both	Energy_Activated	World.Desert_RobotFactory.BacktrackingButton	-7548	33684	1970
	World	door/gate		census		World.Desert_RobotFactory.BacktrackingLadderClosingDoor	-7383	33647	1970
	World			census		World.Desert_RobotFactory.BacktranckingBattery	-7993	33564	1970
	World			census		World.Desert_RobotFactory.Battery	-9312	35798	570
	World			census		World.Desert_RobotFactory.Bridge	-9229	38332	3051
	World	door/gate		census		World.Desert_RobotFactory.BridgeButtonBattery	-10807	37785	2770
	World	door/gate	30	both	Energy_Activated	World.Desert_RobotFactory.BridgeLever	-10742	37625	2770
	World			census		World.Desert_RobotFactory.BridgePlateBattery	-9359	36701	1371
	World			census		World.Desert_RobotFactory.BuriedReinetoC	-17980	46485	936
	World	door/gate	70	both	GrappableDoor_Broken	World.Desert_RobotFactory.ContainerGrappableDoorC_02	-6502	41098	590
	World	door/gate	70	both	GrappableDoor_Broken	World.Desert_RobotFactory.ContainerGrappableDoorC_03	-7536	39306	590
	World	door/gate	70	both	GrappableDoor_Broken	World.Desert_RobotFactory.ContainerGrappableDoorC_04	-6047	39848	590
	World	door/gate		census		World.Desert_RobotFactory.EnergyDoorUndergroundA	-1397	31693	-27981
	World	door/gate		census		World.Desert_RobotFactory.EnergyDoorUndergroundB	-1820	32823	-29070
	World	door/gate		census		World.Desert_RobotFactory.EnergyDoorUndergroundC	-3009	31226	-27971
	World			census		World.Desert_RobotFactory.EntranceTPLookIn	-4043	29903	409
	World			census		World.Desert_RobotFactory.Factory	-8790	35702	1120
	World	door/gate		census		World.Desert_RobotFactory.FactoryDoor	-8288	35653	730
	World	door/gate	30	both	Energy_Activated	World.Desert_RobotFactory.FactoryDoorButton	-6032	38603	1432
	World	door/gate		census		World.Desert_RobotFactory.FactoryDoorButtonBattery	-6108	38781	1432
	World	door/gate		census		World.Desert_RobotFactory.FactoryDoorFakeReceptor	-7443	38704	589
	World	door/gate	30	both	Energy_Activated	World.Desert_RobotFactory.FactoryTlever	-8245	35954	576
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Factory_scrap_02	-5645	39245	2113
	World	door/gate	30	both	GrappableDoor_Broken	World.Desert_RobotFactory.GrappableDoorA	-10096	35576	1380
	World	door/gate	30	both	GrappableDoor_Broken	World.Desert_RobotFactory.GrappableDoorLabotech	-7626	34600	1433
	World	energy		census		World.Desert_RobotFactory.GrappleGeneratorUndergroundA	-3248	29366	-28944
	World		30	both	Energy_Activated	World.Desert_RobotFactory.HumanPlate	-8532	36294	570
Y	World	jammer	30	both	Jammer_Broken	World.Desert_RobotFactory.Jammer_Factory	-8724	32222	2770
	World			census		World.Desert_RobotFactory.LoadArea	-5655	26873	674
	World		30	both	LocationNotifier_Discovered	World.Desert_RobotFactory.LocationNotifier	-6485	36180	2584
	World		70	both	LocationNotifier_Discovered	World.Desert_RobotFactory.LocationNotifierUnderground	-4170	33496	-29206
	World		30	both	MushroomGreen_Collected	World.Desert_RobotFactory.MushroomC	-18150	46497	917
	World		30	both	MushroomGreen_Collected	World.Desert_RobotFactory.MushroomD	-18195	46488	925
	World		30	both	SWTeaser_Triggered	World.Desert_RobotFactory.SWT_Factory	-4622	36438	2288
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapAY	-5545	36904	-28000
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapAZ	-5698	37261	-27544
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapD	-4221	32561	-28053
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapG	-1322	32055	-29064
Y	World	scrap		census		World.Desert_RobotFactory.ScrapGH	600	41308	1795
Y	World	scrap		census		World.Desert_RobotFactory.ScrapGI	649	40870	1796
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapL	-7255	36325	-28576
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapP	-5268	32590	-29055
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapQ	4297	30942	672
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapT	-22	32378	-28175
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapU	-4396	37236	-27900
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapV	-1428	35582	-28029
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.ScrapZ	-1889	32491	-27987
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_02	-9081	35453	932
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_03	-8214	34564	622
Y	World	scrap		census		World.Desert_RobotFactory.Scrap_04	-7913	42608	627
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_06	-10160	36219	1507
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_07	-9622	37152	2857
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_10	-8111	38735	3039
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_106	-7748	34998	603
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_12	-11059	38894	979
Y	World	scrap		census		World.Desert_RobotFactory.Scrap_13	65441	-751	2999
Y	World	scrap		census		World.Desert_RobotFactory.Scrap_133	-2270	39711	1033
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_137	-7659	36012	3821
Y	World	scrap		census		World.Desert_RobotFactory.Scrap_142	-2352	39793	1040
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_157	8348	28315	128
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_166	-6817	39659	582
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_171	-1620	31319	-27964
Y	World	scrap		census		World.Desert_RobotFactory.Scrap_176	-2310	39751	1036
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_182	-8087	31258	1618
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_187	-8854	37516	3709
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_19	8351	28302	185
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_196	-4506	35311	2220
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_198	-6613	39598	637
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_28	3007	31418	29
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_32	15388	71251	1146
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_33	-7604	33023	3362
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_35	2677	31599	372
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_36	-8599	32720	2770
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_51	86216	-51973	-31835
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_52	-7957	34444	1558
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_53	11264	26647	-197
Y	World	scrap	70	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_58	-2937	32989	-27873
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_64	-7277	34693	1557
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_81	-4801	35437	3004
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_87	-6619	30430	857
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_99	-9057	32944	2841
Y	World	scrap	50	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_CalanqueGate_02	102155	-29324	1855
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_Factory	-7644	38337	3660
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.Scrap_Factory_01	-7375	39385	1561
Y	World	scrap		census		World.Desert_RobotFactory.Scrap_Factory_06	-9120	40140	1095
	World			census		World.Desert_RobotFactory.SignsHint_02	2331	31462	-23
Y	World		30	both	SitSpot_Discovered	World.Desert_RobotFactory.SitSport_Factory_A	-6684	32679	3370
	World			census		World.Desert_RobotFactory.SmallBridge_01	-9060	37213	1390
Y	World	collectible	30	both	SmallRadio_Discovered	World.Desert_RobotFactory.SmallRadio	-9454	36608	2850
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.SmallScrapA	-6880	34356	645
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.SmallScrapB	-7939	33172	3370
Y	World	scrap	30	both	ScrapMetal_Collected	World.Desert_RobotFactory.SmallScrapM	-3428	33930	1970
	World	door/gate	30	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Desert_RobotFactory.TPDoorPlate	-9395	37454	570
	World	door/gate		census		World.Desert_RobotFactory.TPDoorUndegroundPlateBattery	46	36919	-28274
	World	door/gate	70	both	Energy_Activated|Energy_Deactivated	World.Desert_RobotFactory.TPDoorUndergroundPlate	-225	37381	-28270
	World	door/gate		census		World.Desert_RobotFactory.TP_Door_Underground	293	37552	-28270
Y	World		70	both	ToasterBox_Hacked	World.Desert_RobotFactory.ToasterBox	-8603	35649	1400
	World	door/gate		census		World.Desert_RobotFactory.Tp_Door_Factory	-9868	37284	570
	World	door/gate	70	both	Energy_Activated	World.Desert_RobotFactory.UndegroundDoorLeverB	-1697	31906	-27986
	World	door/gate		census		World.Desert_RobotFactory.UndegroundLeverRoomBattery	-1780	32331	-27989
	World	door/gate		census		World.Desert_RobotFactory.UndegroundPlateButtonBattery	-9823	37944	3370
	World	door/gate	70	both	Energy_Activated	World.Desert_RobotFactory.UndergroundDoorLeverA	-2596	32414	-27990
	World	door/gate		census		World.Desert_RobotFactory.UndergroundLeverDoorFork	-1990	32235	-27886
	World			census		World.Desert_RobotFactory.UndergroundMarkerA	-9728	37500	700
	World	door/gate	30	both	Energy_Activated	World.Desert_RobotFactory.UndergroundPlateButton	-9795	37823	3370
N	World	ambient		census		World.Desert_RobotFactory.WorldDialogueNomadRobotFactory	-9841	36950	2919
N	World	ambient		census		World.Desert_RobotFactory.WorldDialogueRobotFactory	-4660	32605	744
N	World	ambient		census		World.Desert_RobotFactory.WorldDialogue_01	-5980	32095	-28979
N	World	ambient		census		World.Desert_RobotFactory.WorldDialogue_15	-4300	34400	1987
N	World	ambient		census		World.Desert_RobotFactory.WorldDialogue_47	-8361	38707	657
N	World	ambient		census		World.Desert_RobotFactory.WorldDialogue_52	-7031	34335	3887
N	World	ambient		census		World.Desert_RobotFactory.WorldDialogue_55	-9566	34917	1060
	World		30	both	Energy_Activated|Energy_Deactivated	World.Desert_RobotFactory.cam	-9606	37035	1371
